4	14	1	0	0	1	2
4	15	0	0	0	2	2
4	15	1	0	0	1	2
4	16	0	0	0	2	1
4	16	1	0	0	1	2
4	17	0	0	0	2	2
4	18	5	1	0	6	2
4	18	1	0	0	1	5
4	19	1	0	0	1	4
4	19	3	0	2	3	2
5	0	0	0	0	2	5
5	0	3	1	0	2	2
5	1	0	0	0	2	4
5	1	3	1	0	2	2
5	1	3	1	2	2	1
5	3	3	1	2	2	4
5	4	3	1	0	2	2
5	5	3	1	2	2	2
5	6	0	0	0	2	4
5	6	3	1	2	2	5
5	7	3	1	0	2	2
5	7	3	1	2	2	2
5	8	0	0	0	2	3
5	9	3	1	0	2	2
5	10	3	1	0	2	3
5	10	3	1	2	2	3
5	11	0	0	0	2	3
5	11	3	1	2	2	1
5	12	3	1	0	2	1
5	13	3	1	0	2	1
5	14	3	1	2	2	2
5	16	3	1	0	2	1
5	17	3	1	2	2	4
5	18	3	1	0	2	1
5	19	3	1	2	2	3
6	0	2	0	1	2	3
6	1	1	0	0	1	4
6	1	2	0	1	2	5
6	1	0	1	0	6	1
6	2	0	0	0	2	3
6	2	3	1	2	4	4
6	2	1	0	0	1	1
6	2	0	1	0	6	5
6	3	2	1	1	2	3
6	3	0	0	0	2	2
6	3	3	1	2	4	4
6	3	1	0	0	1	3
6	4	2	1	1	2	1
6	4	3	1	2	4	1
6	5	2	1	1	2	1
6	5	1	0	0	1	1
6	5	2	0	1	2	3
6	6	1	0	0	1	3
6	6	0	1	0	6	1
6	7	0	0	0	2	2
6	7	3	1	2	4	1
6	7	1	0	0	1	1
6	8	3	1	2	4	4
6	8	0	1	0	6	4
6	9	0	0	0	2	3
6	9	2	0	1	2	3
6	9	0	1	0	6	1
6	10	2	1	1	2	4
6	11	2	1	1	2	2
6	11	3	1	2	4	1
6	11	1	0	0	1	2
6	11	2	0	1	2	3
6	11	0	1	0	6	1
6	12	2	1	1	2	2
6	12	0	0	0	2	2
6	12	2	0	1	2	3
6	13	0	0	0	2	2
6	13	3	1	2	4	3
6	13	0	1	0	6	3
6	14	2	1	1	2	5
6	14	1	0	0	1	2
6	14	2	0	1	2	5
6	14	0	1	0	6	1
6	15	2	1	1	2	1
6	15	0	1	0	6	3
6	16	2	1	1	2	4
6	16	0	0	0	2	4
6	16	3	1	2	4	3
6	16	1	0	0	1	4
6	16	2	0	1	2	1
6	17	0	0	0	2	2
6	17	3	1	2	4	4
6	17	1	0	0	1	1
6	17	0	1	0	6	4
6	18	0	0	0	2	2
6	18	3	1	2	4	1
6	18	2	0	1	2	1
6	19	2	1	1	2	1
6	19	0	0	0	2	1
6	19	2	0	1	2	1
7	0	0	0	0	0	3
7	1	0	0	0	0	4
7	1	3	0	0	6	4
7	1	1	0	0	1	5
7	2	0	0	0	0	5
7	2	3	0	0	6	4
7	2	0	0	0	4	3
7	3	0	0	0	0	5
7	3	3	0	0	6	4
7	4	3	0	0	6	4
7	4	1	0	0	1	5
7	4	0	0	0	4	1
7	5	0	0	0	0	3
7	5	3	0	0	6	1
7	6	0	0	0	0	5
7	6	3	0	0	6	5
7	6	1	0	0	1	4
7	7	0	0	0	0	4
7	7	3	0	0	6	5
7	7	0	0	0	4	2
7	8	0	0	0	0	5
7	8	1	0	0	1	1
7	9	0	0	0	0	3
7	9	1	0	0	1	2
7	10	0	0	0	0	3
7	10	3	0	0	6	2
7	10	0	0	0	4	3
7	11	0	0	0	0	3
7	11	0	0	0	4	1
7	12	0	0	0	0	1
7	12	1	0	0	1	1
7	12	0	0	0	4	1
7	13	0	0	0	4	2
7	14	1	0	0	1	1
7	15	0	0	0	0	3
7	15	1	0	0	1	4
7	15	0	0	0	4	2
7	16	3	0	0	6	3
7	17	0	0	0	0	4
7	17	3	0	0	6	3
7	17	0	0	0	4	2
7	18	0	0	0	0	3
7	18	1	0	0	1	3
7	18	0	0	0	4	4
7	19	0	0	0	0	5
7	19	1	0	0	1	5
8	0	0	0	0	3	1
8	0	3	0	0	2	1
8	0	1	0	0	2	1
8	1	0	0	0	3	5
8	1	3	0	0	2	1
8	2	0	0	0	3	2
8	2	0	0	0	2	5
8	2	3	0	0	2	4
8	3	0	0	0	3	3
8	3	1	0	0	2	5
8	4	0	0	0	3	4
8	4	0	0	0	2	5
8	4	3	0	0	2	1
8	5	0	0	0	3	1
8	6	1	0	0	2	5
8	7	3	0	0	2	4
8	8	0	0	0	2	5
8	8	3	0	0	2	2
8	9	1	0	0	2	5
8	10	0	0	0	2	4
8	10	1	0	0	2	1
8	11	3	0	0	2	4
8	11	1	0	0	2	2
8	12	3	0	0	2	3
8	12	1	0	0	2	3
8	13	0	0	0	2	5
8	13	1	0	0	2	5
8	14	0	0	0	2	4
8	14	3	0	0	2	3
8	15	0	0	0	2	3
8	16	0	0	0	2	4
8	16	3	0	0	2	3
8	16	1	0	0	2	1
8	17	0	0	0	3	2
8	17	0	0	0	2	3
8	18	0	0	0	2	2
8	19	0	0	0	3	5
8	19	1	0	0	2	2
9	0	5	1	2	6	4
9	0	3	1	0	7	1
9	0	0	0	0	0	2
9	0	4	0	2	5	1
9	0	5	0	0	2	2
9	0	4	1	2	4	4
9	0	2	1	1	4	1
9	0	2	0	1	4	1
9	1	5	1	2	6	5
9	1	3	1	0	7	1
9	1	0	0	0	0	4
9	1	4	0	2	5	3
9	1	1	1	0	4	1
9	1	3	0	2	4	1
9	1	1	1	0	2	2
9	1	4	1	2	4	2
9	1	2	0	1	2	5
9	1	2	1	1	4	3
9	1	2	0	1	4	4
9	2	1	1	0	1	1
9	2	0	0	0	0	1
9	2	4	0	2	5	1
9	2	1	1	0	2	2
9	2	5	0	0	2	1
9	2	2	1	1	4	1
9	2	2	0	1	4	2
9	3	0	0	0	0	1
9	3	4	0	2	5	1
9	3	3	0	2	4	5
9	3	1	1	0	2	4
9	3	4	1	2	4	1
9	3	2	0	1	2	5
9	3	2	1	1	4	5
9	3	2	0	1	4	5
9	4	4	0	2	5	1
9	4	1	1	0	4	1
9	4	1	1	0	2	2
9	4	4	1	2	4	1
9	4	2	1	1	4	1
9	4	2	0	1	4	1
9	5	3	1	0	7	3
9	5	1	1	0	1	1
9	5	0	0	0	0	3
9	5	4	0	2	5	3
9	5	1	1	0	4	1
9	5	1	1	0	0	2
9	5	2	1	1	4	1
9	5	2	0	1	4	1
9	6	3	1	0	7	1
9	6	1	1	0	1	1
9	6	0	0	0	0	3
9	6	4	0	2	5	2
9	6	3	0	2	4	3
9	6	2	0	1	2	4
9	6	2	1	1	4	1
9	6	2	0	1	4	4
9	7	3	1	0	7	3
9	7	1	1	0	1	3
9	7	0	0	0	0	5
9	7	4	0	2	5	4
9	7	3	0	2	4	4
9	7	4	1	2	4	1
9	7	1	1	0	0	1
9	7	2	1	1	4	1
9	7	2	0	1	4	1
9	8	0	0	0	0	3
9	8	3	0	2	4	1
9	8	1	1	0	2	1
9	8	5	0	0	2	1
9	8	1	1	0	0	1
9	9	5	1	2	6	3
9	9	3	1	0	7	1
9	9	1	1	0	1	3
9	9	0	0	0	0	4
9	9	3	0	2	4	1
9	9	1	1	0	2	4
9	9	5	0	0	2	4
9	9	4	1	2	4	2
9	9	1	1	0	0	5
9	10	1	1	0	1	3
9	10	1	1	0	4	3
9	10	1	1	0	2	4
9	10	5	0	0	2	4
9	10	4	1	2	4	1
9	11	5	1	2	6	4
9	11	3	1	0	7	1
9	11	0	0	0	0	3
9	11	1	1	0	4	2
9	11	1	1	0	2	4
9	11	1	1	0	0	2
9	12	3	1	0	7	1
9	12	1	1	0	4	1
9	12	5	0	0	2	1
9	13	1	1	0	4	1
9	13	1	1	0	2	2
9	13	1	1	0	0	1
9	14	3	1	0	7	1
9	14	1	1	0	1	1
9	14	1	1	0	4	1
9	14	3	0	2	4	1
9	14	5	0	0	2	1
9	14	1	1	0	0	1
9	15	1	1	0	1	4
9	15	0	0	0	0	3
9	15	1	1	0	4	4
9	15	3	0	2	4	1
9	15	1	1	0	2	4
9	15	5	0	0	2	4
9	15	4	1	2	4	1
9	15	1	1	0	0	4
9	16	3	1	0	7	1
9	16	1	1	0	1	3
9	16	1	1	0	4	5
9	16	1	1	0	2	3
9	16	5	0	0	2	1
9	16	4	1	2	4	5
9	17	1	1	0	1	3
9	17	0	0	0	0	1
9	17	4	0	2	5	1
9	17	1	1	0	2	2
9	17	5	0	0	2	1
9	17	2	1	1	4	1
9	17	2	0	1	4	1
9	18	3	0	2	4	1
9	18	1	1	0	2	3
9	18	4	1	2	4	4
9	18	1	1	0	0	2
9	19	5	1	2	6	1
9	19	0	0	0	0	5
9	19	4	0	2	5	1
9	19	3	0	2	4	1
9	19	1	1	0	0	5
9	19	2	1	1	4	1
9	19	2	0	1	4	1
10	0	0	0	0	0	5
10	0	0	0	1	4	5
10	0	0	0	1	0	4
10	0	0	0	3	5	5
10	0	0	0	1	2	3
10	0	0	0	0	2	3
10	0	0	1	1	0	1
10	0	0	0	3	1	5
10	0	0	1	3	2	5
10	0	0	0	0	4	5
10	0	0	0	3	2	5
10	0	0	1	3	4	5
10	1	0	1	3	5	2
10	1	0	1	0	5	1
10	1	0	1	3	1	1
10	1	0	0	1	2	5
10	1	0	0	0	2	4
10	1	0	0	3	4	3
10	1	0	0	3	3	5
10	1	0	1	1	4	1
10	1	0	1	3	0	3
10	2	0	0	0	0	5
10	2	0	1	3	5	5
10	2	0	0	1	4	1
10	2	0	0	1	0	2
10	2	0	1	3	1	5
10	2	0	0	3	5	4
10	2	0	0	3	0	4
10	2	0	0	1	2	1
10	2	0	0	3	1	5
10	2	0	0	0	4	5
10	2	0	0	3	2	5
10	2	0	1	3	0	5
10	3	0	0	1	5	1
10	3	0	0	1	4	1
10	3	0	0	0	2	4
10	3	0	1	1	0	1
10	3	0	0	3	4	5
10	3	0	1	0	5	3
10	3	0	0	3	5	2
10	3	0	1	3	2	5
10	3	0	0	0	4	5
10	3	0	1	0	2	5
10	3	0	1	1	4	5
10	3	0	0	1	3	5
10	3	0	1	3	4	5
10	4	0	1	1	2	1
10	4	0	1	3	5	1
10	4	0	1	0	5	3
10	4	0	0	1	4	3
10	4	0	0	1	0	1
10	4	0	0	0	2	4
10	4	0	0	0	4	3
10	4	0	0	3	4	3
10	4	0	1	0	2	5
10	4	0	0	3	3	4
10	4	0	0	1	3	5
10	5	0	1	1	2	2
10	5	0	0	0	0	5
10	5	0	1	0	5	5
10	5	0	0	1	4	1
10	5	0	0	1	0	4
10	5	0	1	3	1	2
10	5	0	0	3	5	5
10	5	0	0	3	1	3
10	5	0	0	3	3	5
10	5	0	1	1	4	1
10	5	0	1	3	4	1
10	5	0	1	3	0	5
10	6	0	0	1	5	1
10	6	0	0	0	0	5
10	6	0	1	3	5	2
10	6	0	0	1	4	1
10	6	0	0	1	0	3
10	6	0	1	3	1	5
10	6	0	0	1	2	3
10	6	0	0	3	3	5
10	6	0	0	3	2	5
10	7	0	0	1	5	1
10	7	0	0	0	0	5
10	7	0	1	0	5	1
10	7	0	0	3	5	2
10	7	0	1	1	0	1
10	7	0	1	3	2	1
10	7	0	0	3	4	3
10	7	0	0	3	2	2
10	7	0	1	3	4	1
10	7	0	1	3	0	1
10	7	0	0	1	3	1
10	8	0	0	1	5	1
10	8	0	0	3	0	5
10	8	0	1	1	0	5
10	8	0	0	3	4	1
10	8	0	1	1	2	4
10	8	0	0	3	5	5
10	8	0	1	3	2	3
10	8	0	0	0	4	1
10	8	0	0	3	2	1
10	8	0	0	3	3	1
10	8	0	0	1	3	1
10	8	0	1	3	0	5
10	8	0	1	3	4	1
10	9	0	0	1	5	4
10	9	0	0	1	0	1
10	9	0	0	1	4	2
10	9	0	1	3	1	2
10	9	0	1	3	5	3
10	9	0	0	3	5	3
10	9	0	0	3	1	4
10	9	0	1	3	2	4
10	9	0	0	0	4	1
10	9	0	1	1	4	1
10	9	0	0	3	2	4
10	9	0	0	3	3	4
10	9	0	0	1	3	4
10	9	0	1	3	4	1
10	10	0	0	1	5	1
10	10	0	0	0	0	5
10	10	0	1	3	5	1
10	10	0	1	0	5	1
10	10	0	0	1	0	1
10	10	0	0	3	5	3
10	10	0	1	1	0	1
10	10	0	1	3	2	3
10	10	0	0	3	3	4
10	10	0	0	3	2	2
10	10	0	1	1	4	1
10	11	0	0	1	5	2
10	11	0	0	0	0	5
10	11	0	0	1	0	2
10	11	0	0	1	4	1
10	11	0	1	3	1	2
10	11	0	0	3	0	1
10	11	0	0	1	2	4
10	11	0	1	1	0	3
10	11	0	0	3	4	3
10	11	0	1	3	5	4
10	11	0	0	3	1	4
10	11	0	1	3	2	5
10	11	0	0	3	2	4
10	11	0	0	3	3	4
10	11	0	0	1	3	3
10	11	0	1	3	0	1
10	12	0	0	0	0	5
10	12	0	1	0	5	1
10	12	0	0	1	4	1
10	12	0	0	3	0	1
10	12	0	0	1	2	2
10	12	0	0	0	4	1
10	12	0	1	1	4	1
10	12	0	1	3	4	1
10	12	0	1	3	0	1
10	13	0	1	1	2	3
10	13	0	1	0	5	3
10	13	0	0	3	0	1
10	13	0	0	1	2	2
10	13	0	1	1	0	2
10	13	0	1	3	2	5
10	13	0	0	3	4	5
10	13	0	0	3	2	4
10	14	0	0	1	4	1
10	14	0	0	3	0	3
10	14	0	0	1	2	3
10	14	0	1	1	0	3
10	14	0	1	1	2	4
10	14	0	1	3	5	3
10	14	0	1	0	5	4
10	14	0	0	3	1	5
10	14	0	1	3	2	5
10	14	0	1	1	4	3
10	14	0	0	3	2	5
10	14	0	0	3	3	5
10	14	0	1	3	4	2
10	14	0	0	1	3	1
10	14	0	1	3	0	4
10	15	0	1	1	2	2
10	15	0	1	3	5	3
10	15	0	1	3	1	5
10	15	0	0	3	0	2
10	15	0	0	1	2	1
10	15	0	0	0	4	3
10	15	0	0	3	4	4
10	15	0	1	1	4	4
10	15	0	1	3	4	1
10	16	0	1	1	2	3
10	16	0	0	1	5	2
10	16	0	0	3	0	4
10	16	0	1	1	0	3
10	16	0	0	3	1	5
10	16	0	0	0	4	5
10	16	0	0	3	4	5
10	16	0	1	1	4	5
10	16	0	0	1	3	1
10	17	0	0	1	5	1
10	17	0	0	0	0	5
10	17	0	1	3	1	1
10	17	0	0	3	0	4
10	17	0	0	0	2	5
10	17	0	0	3	4	1
10	17	0	1	1	2	4
10	17	0	1	3	5	5
10	17	0	1	0	5	4
10	17	0	0	3	1	2
10	17	0	1	0	2	5
10	17	0	1	1	4	1
10	17	0	0	1	3	2
10	17	0	1	3	0	3
10	17	0	1	3	4	1
10	18	0	1	1	2	2
10	18	0	0	1	5	1
10	18	0	0	1	0	4
10	18	0	1	3	1	5
10	18	0	0	3	5	5
10	18	0	0	3	1	5
10	18	0	0	0	4	5
10	18	0	0	3	3	5
10	19	0	0	1	0	5
10	19	0	0	0	0	5
10	19	0	1	3	1	1
10	19	0	0	3	0	4
10	19	0	0	0	2	1
10	19	0	0	1	2	2
10	19	0	1	1	0	5
10	19	0	1	1	2	1
10	19	0	0	3	5	3
10	19	0	0	3	1	5
10	19	0	1	3	2	1
10	19	0	0	1	3	1
10	19	0	1	3	0	5
11	0	2	1	1	2	3
11	0	1	1	0	2	5
11	0	1	1	3	2	4
11	0	3	0	0	0	5
11	1	2	1	1	2	1
11	1	3	0	2	4	1
11	1	4	1	2	4	1
11	1	1	0	0	2	5
11	1	1	1	3	2	1
11	1	3	0	0	0	2
11	2	2	1	1	2	3
11	2	1	1	0	2	5
11	2	4	1	2	4	1
11	2	1	1	3	2	5
11	2	3	0	0	0	1
11	3	2	1	1	2	1
11	3	3	0	2	4	5
11	3	1	1	0	2	5
11	3	4	1	2	4	1
11	3	1	1	3	2	5
11	3	3	0	0	0	1
11	4	1	1	0	2	1
11	4	1	0	0	2	5
11	4	1	1	3	2	1
11	4	3	0	0	0	1
11	5	4	1	2	4	1
11	5	1	0	0	2	4
11	5	1	1	3	2	1
11	6	3	0	2	4	4
11	6	4	1	2	4	1
11	6	1	1	3	2	1
11	7	3	0	2	4	3
11	7	1	0	0	2	5
11	7	1	1	3	2	1
11	8	2	1	1	2	2
11	8	3	0	2	4	1
11	8	1	0	0	2	5
11	9	2	1	1	2	1
11	9	3	0	2	4	1
11	9	1	1	0	2	5
11	9	4	1	2	4	1
11	10	2	1	1	2	1
11	10	1	1	0	2	2
11	10	4	1	2	4	1
11	11	1	1	0	2	5
11	12	1	0	0	2	4
11	13	2	1	1	2	4
11	13	1	0	0	2	2
11	14	2	1	1	2	5
11	14	3	0	2	4	1
11	14	4	1	2	4	1
11	14	1	0	0	2	5
11	15	3	0	2	4	1
11	15	1	1	0	2	5
11	15	4	1	2	4	1
11	16	2	1	1	2	1
11	17	1	1	0	2	2
11	17	4	1	2	4	3
11	17	1	0	0	2	3
11	17	1	1	3	2	5
11	17	3	0	0	0	2
11	18	3	0	2	4	2
11	18	1	1	0	2	5
11	19	3	0	2	4	4
11	19	1	0	0	2	5
11	19	1	1	3	2	2
11	19	3	0	0	0	5
12	0	0	0	0	2	2
12	1	0	0	0	2	5
12	4	0	0	0	2	1
12	5	0	0	0	2	3
12	6	0	0	0	2	3
12	9	0	0	0	2	4
12	10	0	0	0	2	5
12	11	0	0	0	2	4
12	12	0	0	0	2	4
12	13	0	0	0	2	4
12	14	0	0	0	2	5
12	15	0	0	0	2	4
12	16	0	0	0	2	3
12	17	0	0	0	2	4
12	18	0	0	0	2	4
13	0	2	1	1	0	1
13	0	2	0	1	0	4
13	0	1	1	0	2	3
13	0	0	1	0	2	4
13	1	0	0	0	6	5
13	1	2	1	1	0	4
13	1	0	0	0	2	5
13	1	0	1	0	2	5
13	1	3	0	0	0	5
13	2	0	0	0	6	4
13	2	0	1	0	2	1
13	3	3	0	2	6	5
13	3	2	1	1	0	3
13	3	2	0	1	0	5
13	3	0	1	0	2	4
13	4	0	1	0	1	5
13	4	0	0	0	6	1
13	4	1	1	0	2	5
13	5	3	0	2	6	1
13	5	0	0	0	6	1
13	5	1	1	0	2	1
13	5	0	1	0	2	3
13	6	2	0	1	0	4
13	7	2	1	1	0	1
13	8	3	0	2	6	1
13	8	0	0	0	6	1
13	8	2	1	1	0	4
13	8	2	0	1	0	4
13	8	0	0	0	2	5
13	8	1	1	0	2	1
13	8	0	1	0	2	5
13	8	3	0	0	0	5
13	9	3	0	2	6	5
13	9	0	0	0	6	3
13	9	2	1	1	0	1
13	9	2	0	1	0	1
13	10	3	0	2	6	2
13	10	2	0	1	0	1
13	10	1	1	0	2	4
13	10	0	1	0	2	5
13	12	3	0	2	6	3
13	12	0	0	0	6	4
13	12	1	1	0	2	1
13	13	2	1	1	0	4
13	13	2	0	1	0	4
13	14	2	1	1	0	1
13	14	1	1	0	2	4
13	15	3	0	2	6	1
13	15	1	1	0	2	5
13	15	0	1	0	2	4
13	16	3	0	2	6	3
13	16	0	0	0	6	4
13	16	2	1	1	0	1
13	17	0	0	0	6	3
13	17	2	0	1	0	5
13	17	1	1	0	2	5
13	17	0	1	0	2	5
13	18	3	0	2	6	3
13	18	0	0	0	6	4
13	18	2	1	1	0	1
13	18	2	0	1	0	1
13	18	1	1	0	2	5
13	19	3	0	2	6	1
13	19	2	0	1	0	1
13	19	0	0	0	2	1
13	19	3	0	0	0	5
14	0	0	0	0	3	3
14	0	1	0	0	0	2
14	0	1	0	0	2	4
14	1	0	0	0	3	4
14	1	1	0	0	0	4
14	1	1	0	0	2	5
14	2	0	0	0	3	1
14	2	1	0	0	0	2
14	2	1	0	0	2	1
14	3	0	0	0	3	1
14	3	1	0	0	0	3
14	3	1	0	0	2	1
14	4	0	0	0	3	3
14	4	1	0	0	0	1
14	4	1	0	0	2	2
14	5	1	0	0	0	1
14	5	1	0	0	2	2
14	6	1	0	0	0	5
14	7	0	0	0	3	4
14	7	1	0	0	0	3
14	8	0	0	0	3	3
14	10	0	0	0	3	5
14	17	1	0	0	0	3
14	17	1	0	0	2	3
14	18	0	0	0	3	5
14	19	0	0	0	3	5
14	19	1	0	0	0	4
14	19	1	0	0	2	4
15	0	1	0	0	3	3
15	1	1	0	0	3	5
15	2	1	0	0	3	1
15	3	1	0	0	3	5
15	4	1	0	0	3	5
15	5	1	0	0	3	1
15	17	1	0	0	3	4
15	19	1	0	0	3	5
16	0	1	1	0	1	1
16	0	0	0	0	2	4
16	1	0	0	0	2	5
16	2	1	1	0	1	4
16	2	5	1	0	0	5
16	3	1	1	0	1	4
16	3	0	0	0	2	3
16	4	1	1	0	1	4
16	5	0	0	0	2	1
16	7	0	0	0	2	1
16	9	1	1	0	1	4
16	10	0	0	0	2	1
16	12	0	0	0	2	1
16	13	0	0	0	2	3
16	15	1	1	0	1	4
16	17	1	1	0	1	3
16	17	0	0	0	2	3
16	19	1	1	0	1	1
16	19	0	0	0	2	4
17	0	0	1	0	0	1
17	0	0	0	0	2	3
17	0	1	1	0	2	4
17	0	2	0	1	2	1
17	1	0	0	0	3	4
17	1	0	1	0	0	1
17	1	0	0	0	2	3
17	1	2	0	1	2	4
17	2	0	0	0	3	1
17	2	0	1	0	0	3
17	2	1	1	0	2	4
17	3	0	0	0	3	2
17	3	0	1	0	0	1
17	3	1	1	0	2	3
17	3	2	0	1	2	3
17	3	3	0	2	3	4
17	4	0	0	0	3	1
17	4	0	1	0	0	1
17	5	0	1	0	0	3
17	6	0	1	0	0	1
17	6	2	0	1	2	3
17	7	3	0	2	3	5
17	8	1	1	0	2	2
17	8	3	0	2	3	1
17	9	1	1	0	2	4
17	10	1	1	0	2	4
17	10	3	0	2	3	1
17	11	0	0	0	2	4
17	11	3	0	2	3	1
17	12	1	1	0	2	1
17	13	0	0	0	2	4
17	13	3	0	2	3	4
17	14	2	0	1	2	1
17	14	3	0	2	3	1
17	15	0	1	0	0	1
17	16	0	1	0	0	1
17	16	1	1	0	2	5
17	16	3	0	2	3	1
17	17	0	1	0	0	1
17	17	3	0	2	3	1
17	18	0	0	0	2	4
17	18	1	1	0	2	5
17	19	0	0	0	3	4
17	19	1	1	0	2	1
17	19	3	0	2	3	5
18	0	2	1	1	2	2
18	0	5	0	0	2	5
18	0	4	1	2	4	4
18	1	0	0	0	2	5
18	1	3	0	2	4	1
18	1	4	1	2	4	1
18	1	1	0	0	2	5
18	2	2	1	1	2	5
18	2	5	0	0	2	4
18	3	0	0	0	2	3
18	3	3	0	2	4	5
18	4	0	0	0	2	5
18	4	1	0	0	2	5
18	5	1	0	0	2	3
18	6	3	0	2	4	5
18	6	4	1	2	4	1
18	6	1	0	0	2	5
18	7	2	1	1	2	1
